Data Set 1:Time(s),Data Set 1:EKG(mV),Data Set 1:Heart Rate(bpm),Data Set 2:Time(s),Data Set 2:EKG(mV),Data Set 2:Heart Rate(bpm)
,,,34.899999999999999,-0.099359557032585144,
,,,34.902500000000003,-0.097484394907951355,
,,,34.905000000000001,-0.095440946519374847,
,,,34.907499999999999,-0.093421541154384613,
,,,34.909999999999997,-0.090296268463134766,
,,,34.912500000000001,-0.089430809020996094,
,,,34.914999999999999,-0.089094243943691254,
,,,34.917499999999997,-0.08919040858745575,
,,,34.920000000000002,-0.090103946626186371,
,,,34.922499999999999,-0.09056071937084198,
,,,34.924999999999997,-0.090777084231376648,
,,,34.927500000000002,-0.090632840991020203,
,,,34.93,-0.088950000703334808,
,,,34.932499999999997,-0.087483525276184082,
,,,34.935000000000002,-0.085776649415493011,
,,,34.9375,-0.083949565887451172,
,,,34.939999999999998,-0.080728136003017426,
,,,34.942500000000003,-0.079646311700344086,
,,,34.945,-0.079021260142326355,
,,,34.947499999999998,-0.078925095498561859,
,,,34.950000000000003,-0.080054998397827148,
,,,34.952500000000001,-0.081064701080322266,
,,,34.954999999999998,-0.082146525382995605,
,,,34.957500000000003,-0.083132192492485046,
,,,34.960000000000001,-0.08416593074798584,
,,,34.962499999999999,-0.084021687507629395,
,,,34.965000000000003,-0.083420678973197937,
,,,34.967500000000001,-0.082459054887294769,
,,,34.969999999999999,-0.079910755157470703,
,,,34.972499999999997,-0.078708730638027191,
,,,34.975000000000001,-0.077747106552124023,
,,,34.977499999999999,-0.077170133590698242,
,,,34.979999999999997,-0.077290341258049011,
,,,34.982500000000002,-0.077867314219474792,
,,,34.984999999999999,-0.078612565994262695,
,,,34.987499999999997,-0.079333782196044922,
,,,34.990000000000002,-0.080079041421413422,
,,,34.9925,-0.07983863353729248,
,,,34.994999999999997,-0.0791655033826828,
,,,34.997500000000002,-0.07808367908000946,
,,,35,-0.07522284984588623,81.081077575683594
,,,35.002499999999998,-0.073708295822143555,
,,,35.005000000000003,-0.072337985038757324,
,,,35.0075,-0.071184039115905762,
,,,35.009999999999998,-0.069621406495571136,
,,,35.012500000000003,-0.069092512130737305,
,,,35.015000000000001,-0.068635746836662292,
,,,35.017499999999998,-0.068106852471828461,
,,,35.020000000000003,-0.066472098231315613,
,,,35.022500000000001,-0.065270066261291504,
,,,35.024999999999999,-0.063803598284721375,
,,,35.027500000000003,-0.062096714973449707,
,,,35.030000000000001,-0.058538716286420822,
,,,35.032499999999999,-0.056952040642499924,
,,,35.034999999999997,-0.055701933801174164,
,,,35.037500000000001,-0.054932635277509689,
,,,35.039999999999999,-0.055269204080104828,
,,,35.042499999999997,-0.056399106979370117,
,,,35.045000000000002,-0.058081947267055511,
,,,35.047499999999999,-0.060101352632045746,
,,,35.049999999999997,-0.064068041741847992,
,,,35.052500000000002,-0.065342187881469727,
,,,35.055,-0.065630674362182617,
,,,35.057499999999997,-0.064693093299865723,
,,,35.060000000000002,-0.058442555367946625,
,,,35.0625,-0.053201716393232346,
,,,35.064999999999998,-0.046806931495666504,
,,,35.067500000000003,-0.039666891098022461,
,,,35.07,-0.025098323822021484,
,,,35.072499999999998,-0.018703540787100792,
,,,35.075000000000003,-0.013486742973327637,
,,,35.077500000000001,-0.0097604598850011826,
,,,35.079999999999998,-0.0073323650285601616,
,,,35.082500000000003,-0.0085343923419713974,
,,,35.085000000000001,-0.01105864904820919,
,,,35.087499999999999,-0.014640688896179199,
,,,35.090000000000003,-0.023655891418457031,
,,,35.092500000000001,-0.028584202751517296,
,,,35.094999999999999,-0.033536553382873535,
,,,35.097499999999997,-0.038440823554992676,
,,,35.100000000000001,-0.048032999038696289,
,,,35.102499999999999,-0.052744947373867035,
,,,35.104999999999997,-0.057432852685451508,
,,,35.107500000000002,-0.062024593353271484,
,,,35.109999999999999,-0.070679187774658203,
,,,35.112499999999997,-0.074525676667690277,
,,,35.115000000000002,-0.077867314219474792,
,,,35.1175,-0.080535814166069031,
,,,35.119999999999997,-0.083468757569789886,
,,,35.122500000000002,-0.083564922213554382,
,,,35.125,-0.082675419747829437,
,,,35.127499999999998,-0.080824300646781921,
,,,35.130000000000003,-0.074525676667690277,
,,,35.1325,-0.070390701293945312,
,,,35.134999999999998,-0.066015325486660004,
,,,35.137500000000003,-0.06183227151632309,
,,,35.140000000000001,-0.056326985359191895,
,,,35.142499999999998,-0.056399106979370117,
,,,35.145000000000003,-0.059332054108381271,
,,,35.147500000000001,-0.065750882029533386,
,,,35.149999999999999,-0.090440511703491211,
,,,35.152500000000003,-0.10856708139181137,
,,,35.155000000000001,-0.12967467308044434,
,,,35.157499999999999,-0.15253722667694092,
,,,35.159999999999997,-0.19581019878387451,
,,,35.162500000000001,-0.21131634712219238,
,,,35.164999999999999,-0.21903336048126221,
,,,35.167499999999997,-0.21610042452812195,
,,,35.170000000000002,-0.16816358268260956,
,,,35.172499999999999,-0.11957764625549316,
,,,35.174999999999997,-0.053706567734479904,
,,,35.177500000000002,0.028632283210754395,
,,,35.18,0.23249606788158417,
,,,35.182499999999997,0.34548661112785339,
,,,35.185000000000002,0.45818865299224854,
,,,35.1875,0.56384682655334473,
,,,35.189999999999998,0.72655320167541504,
,,,35.192500000000003,0.77148497104644775,
,,,35.195,0.78634202480316162,
,,,35.197499999999998,0.76929730176925659,
,,,35.200000000000003,0.64399802684783936,
,,,35.202500000000001,0.54384511709213257,
,,,35.204999999999998,0.42732059955596924,
,,,35.207500000000003,0.30243000388145447,
,,,35.210000000000001,0.060245595872402191,
,,,35.212499999999999,-0.042720042169094086,
,,,35.215000000000003,-0.12664556503295898,
,,,35.217500000000001,-0.18891057372093201,
,,,35.219999999999999,-0.24862727522850037,
,,,35.222499999999997,-0.25076687335968018,
,,,35.225000000000001,-0.23956398665904999,
,,,35.227499999999999,-0.21963438391685486,
,,,35.229999999999997,-0.17044743895530701,
,,,35.232500000000002,-0.14780125021934509,
,,,35.234999999999999,-0.1291457861661911,
,,,35.237499999999997,-0.11517822742462158,
,,,35.240000000000002,-0.10003268718719482,
,,,35.2425,-0.096907421946525574,
,,,35.244999999999997,-0.095224581658840179,
,,,35.247500000000002,-0.093902349472045898,
,,,35.25,-0.089623138308525085,
,,,35.252499999999998,-0.086137257516384125,
,,,35.255000000000003,-0.081882081925868988,
,,,35.2575,-0.07709801197052002,
,,,35.259999999999998,-0.067361593246459961,
,,,35.262500000000003,-0.062938138842582703,
,,,35.265000000000001,-0.059043567627668381,
,,,35.267499999999998,-0.055701933801174164,
,,,35.270000000000003,-0.050461094826459885,
,,,35.272500000000001,-0.048369567841291428,
,,,35.274999999999999,-0.046494405716657639,
,,,35.277500000000003,-0.04473944753408432,
,,,35.280000000000001,-0.041445892304182053,
,,,35.282499999999999,-0.039835177361965179,
,,,35.284999999999997,-0.038200419396162033,
,,,35.287500000000001,-0.036541622132062912,
