Data Set 1:Time(s),Data Set 1:EKG(mV),Data Set 1:Heart Rate(bpm),Data Set 2:Time(s),Data Set 2:EKG(mV),Data Set 2:Heart Rate(bpm)
0,0.14025251567363739,88.560882568359375,0,0.049331188201904297,92.843330383300781
0.0025000000000000001,0.14520487189292908,,0.0025000000000000001,0.061255298554897308,
0.0050000000000000001,0.1482580155134201,,0.0050000000000000001,0.071160003542900085,
0.0074999999999999997,0.150686115026474,,0.0074999999999999997,0.077626906335353851,
0.01,0.15342673659324646,,0.01,0.079670354723930359,
0.012500000000000001,0.15698473155498505,,0.012500000000000001,0.077025890350341797,
0.014999999999999999,0.16660094261169434,,0.014999999999999999,0.059957109391689301,
0.017500000000000002,0.17191390693187714,,0.017500000000000002,0.036349296569824219,
0.02,0.17693838477134705,,0.02,0.02632439136505127,
0.022499999999999999,0.18499195575714111,,0.022499999999999999,0.019400715827941895,
0.025000000000000001,0.18809318542480469,,0.025000000000000001,0.016395648941397667,
0.0275,0.19092997908592224,,0.0275,0.022381743416190147,
0.029999999999999999,0.19398312270641327,,0.029999999999999999,0.030074715614318848,
0.032500000000000001,0.20189246535301208,,0.032500000000000001,0.039306282997131348,
0.035000000000000003,0.20686885714530945,,0.035000000000000003,0.048778258264064789,
0.037499999999999999,0.21208564937114716,,0.037499999999999999,0.06353914737701416,
0.040000000000000001,0.21694183349609375,,0.040000000000000001,0.067217350006103516,
0.042500000000000003,0.222399041056633,,0.042500000000000003,0.068010687828063965,
0.044999999999999998,0.22177398204803467,,0.044999999999999998,0.066063404083251953,
0.047500000000000001,0.21857659518718719,,0.047500000000000001,0.0561346635222435,
0.050000000000000003,0.2131674736738205,,0.050000000000000003,0.049643717706203461,
0.052499999999999998,0.1992720365524292,,0.052499999999999998,0.043104689568281174,
0.055,0.19333402812480927,,0.055,0.037214756011962891,
0.057500000000000002,0.18989622592926025,,0.057500000000000002,0.029257338494062424,
0.059999999999999998,0.18999239802360535,,0.059999999999999998,0.027646621689200401,
0.0625,0.20230114459991455,,0.0625,0.027646621689200401,
0.065000000000000002,0.21367232501506805,,0.065000000000000002,0.02906501293182373,
0.067500000000000004,0.22691866755485535,,0.067500000000000004,0.035003028810024261,
0.070000000000000007,0.24033328890800476,,0.070000000000000007,0.038801431655883789,
0.072499999999999995,0.26081582903862,,0.072499999999999995,0.042695999145507812,
0.074999999999999997,0.26533544063568115,,0.074999999999999997,0.046350162476301193,
0.077499999999999999,0.26545566320419312,,0.077499999999999999,0.05214393138885498,
0.080000000000000002,0.26175341010093689,,0.080000000000000002,0.054091215133666992,
0.082500000000000004,0.24843494594097137,,0.082500000000000004,0.055413447320461273,
0.085000000000000006,0.24261713027954102,,0.085000000000000006,0.056182742118835449,
0.087499999999999994,0.23990055918693542,,0.087499999999999994,0.056663554161787033,
0.089999999999999997,0.24165551364421844,,0.089999999999999997,0.05659143254160881,
0.092499999999999999,0.26021480560302734,,0.092499999999999999,0.05647122859954834,
0.095000000000000001,0.27576905488967896,,0.095000000000000001,0.056326985359191895,
0.097500000000000003,0.29346287250518799,,0.097500000000000003,0.056182742118835449,
0.10000000000000001,0.31122884154319763,,0.10000000000000001,0.055870216339826584,
0.10249999999999999,0.33938032388687134,,0.10249999999999999,0.055725973099470139,
0.105,0.34712135791778564,,0.105,0.055629812180995941,
0.1075,0.35012644529342651,,0.1075,0.055750012397766113,
0.11,0.34906864166259766,,0.11,0.056110620498657227,
0.1125,0.34051021933555603,,0.1125,0.05675971508026123,
0.115,0.33668777346611023,,0.115,0.057721339166164398,
0.11749999999999999,0.33546170592308044,,0.11749999999999999,0.060558121651411057,
0.12,0.33791384100914001,,0.12,0.0622890405356884,
0.1225,0.35498261451721191,,0.1225,0.064092084765434265,
0.125,0.36830109357833862,,0.125,0.065871082246303558,
0.1275,0.38308602571487427,,0.1275,0.06890019029378891,
0.13,0.3977026641368866,,0.13,0.070030093193054199,
0.13250000000000001,0.42087775468826294,,0.13250000000000001,0.070799395442008972,
0.13500000000000001,0.42772930860519409,,0.13500000000000001,0.071256160736083984,
0.13750000000000001,0.43123921751976013,,0.13750000000000001,0.071208082139492035,
0.14000000000000001,0.43203255534172058,,0.14000000000000001,0.070799395442008972,
0.14249999999999999,0.42977273464202881,,0.14249999999999999,0.070222422480583191,
0.14499999999999999,0.42924386262893677,,0.14499999999999999,0.069549284875392914,
0.14749999999999999,0.43054205179214478,,0.14749999999999999,0.068299174308776855,
0.14999999999999999,0.43431639671325684,,0.14999999999999999,0.067938566207885742,
0.1525,0.44936579465866089,,0.1525,0.067962609231472015,
0.155,0.45955896377563477,,0.155,0.068443417549133301,
0.1575,0.47032913565635681,,0.1575,0.071256160736083984,
0.16,0.48054635524749756,,0.16,0.073708295822143555,
0.16250000000000001,0.49559575319290161,,0.16250000000000001,0.076833568513393402,
0.16500000000000001,0.499153733253479,,0.16500000000000001,0.080511771142482758,
0.16750000000000001,0.49975475668907166,,0.16750000000000001,0.088613435626029968,
0.17000000000000001,0.49761515855789185,,0.17000000000000001,0.092411838471889496,
0.17249999999999999,0.48701328039169312,,0.17249999999999999,0.095585189759731293,
0.17499999999999999,0.47972899675369263,,0.17499999999999999,0.097748838365077972,
0.17749999999999999,0.47184368968009949,,0.17749999999999999,0.097893081605434418,
0.17999999999999999,0.46374201774597168,,0.17999999999999999,0.095489025115966797,
0.1825,0.44751465320587158,,0.1825,0.091378092765808105,
0.185,0.43924471735954285,,0.185,0.085728570818901062,
0.1875,0.43056607246398926,,0.1875,0.070775352418422699,
