Data Set 1:Time(s),Data Set 1:EKG(mV),Data Set 1:Heart Rate(bpm)
0,0.12779951095581055,18.575851440429688
0.0025000000000000001,0.12902557849884033,
0.0050000000000000001,0.12871305644512177,
0.0074999999999999997,0.12710234522819519,
0.01,0.12472232431173325,
0.012500000000000001,0.12212594598531723,
0.014999999999999999,0.11902471631765366,
0.017500000000000002,0.11943340301513672,
0.02,0.12469828128814697,
0.022499999999999999,0.12895345687866211,
0.025000000000000001,0.13352116942405701,
0.0275,0.13780038058757782,
0.029999999999999999,0.14332970976829529,
0.032500000000000001,0.14407496154308319,
0.035000000000000003,0.14349798858165741,
0.037499999999999999,0.14193534851074219,
0.040000000000000001,0.13734361529350281,
0.042500000000000003,0.13501167297363281,
0.044999999999999998,0.132872074842453,
0.047500000000000001,0.13075649738311768,
0.050000000000000003,0.12549161911010742,
0.052499999999999998,0.12164513766765594,
0.055,0.11669278144836426,
0.057500000000000002,0.11073072999715805,
0.059999999999999998,0.097917124629020691,
0.0625,0.092844568192958832,
0.065000000000000002,0.090079903602600098,
0.067500000000000004,0.090704962611198425,
0.070000000000000007,0.10443210601806641,
0.072499999999999995,0.11751016229391098,
0.074999999999999997,0.13376156985759735,
0.077499999999999999,0.15171985328197479,
0.080000000000000002,0.18552085757255554,
0.082500000000000004,0.19763728976249695,
0.085000000000000006,0.20453691482543945,
0.087499999999999994,0.20540237426757812,
0.089999999999999997,0.18912693858146667,
0.092499999999999999,0.17390927672386169,
0.095000000000000001,0.15611927211284637,
0.097500000000000003,0.13777634501457214,
0.10000000000000001,0.10717272758483887,
0.10249999999999999,0.097893081605434418,
0.105,0.09368598461151123,
0.1075,0.09447932243347168,
0.11,0.10806223005056381,
0.1125,0.11827945709228516,
0.115,0.12885729968547821,
0.11749999999999999,0.13842543959617615,
0.12,0.15114288032054901,
0.1225,0.15381138026714325,
0.125,0.15453259646892548,
0.1275,0.15422007441520691,
0.13,0.15496532618999481,
0.13250000000000001,0.15816271305084229,
0.13500000000000001,0.16417285799980164,
0.13750000000000001,0.17313997447490692,
0.14000000000000001,0.19792577624320984,
0.14249999999999999,0.21155676245689392,
0.14499999999999999,0.22410592436790466,
0.14749999999999999,0.23405870795249939,
0.14999999999999999,0.2414151132106781,
0.1525,0.23756861686706543,
0.155,0.22876977920532227,
0.1575,0.21576385200023651,
0.16,0.1822032630443573,
0.16250000000000001,0.1645815372467041,
0.16500000000000001,0.1482580155134201,
0.16750000000000001,0.13429045677185059,
0.17000000000000001,0.11551479995250702,
0.17249999999999999,0.11061052978038788,
0.17499999999999999,0.10806223005056381,
0.17749999999999999,0.10707657039165497,
0.17999999999999999,0.10683616250753403,
0.1825,0.10640343278646469,
0.185,0.10544180870056152,
0.1875,0.10407149791717529,
0.19,0.1015472412109375,
0.1925,0.10130684077739716,
0.19500000000000001,0.10224442183971405,
0.19750000000000001,0.10448019206523895,
0.20000000000000001,0.11159618943929672,
0.20250000000000001,0.11508207023143768,
0.20499999999999999,0.11712551116943359,
0.20749999999999999,0.11650045961141586,
0.20999999999999999,0.10270118713378906,
0.21249999999999999,0.087916254997253418,
0.215,0.067553922533988953,
0.2175,0.042094986885786057,
0.22,-0.018727581948041916,
0.2225,-0.049860082566738129,
0.22500000000000001,-0.077723070979118347,
0.22750000000000001,-0.099022984504699707,
0.23000000000000001,-0.10815839469432831,
0.23250000000000001,-0.089599095284938812,
0.23499999999999999,-0.05214393138885498,
0.23749999999999999,0.0057216486893594265,
0.23999999999999999,0.1828523576259613,
0.24249999999999999,0.29853543639183044,
0.245,0.42724847793579102,
0.2475,0.56331795454025269,
0.25,0.82843703031539917,
0.2525,0.94135546684265137,
0.255,1.0305458307266235,
0.25750000000000001,1.0892288684844971,
0.26000000000000001,1.0975228548049927,
0.26250000000000001,1.0447057485580444,
0.26500000000000001,0.95707798004150391,
0.26750000000000002,0.84036111831665039,
0.27000000000000002,0.55290842056274414,
0.27250000000000002,0.40140491724014282,
0.27500000000000002,0.25740206241607666,
0.27750000000000002,0.12900154292583466,
0.28000000000000003,-0.059428215026855469,
0.28249999999999997,-0.11500994861125946,
0.28499999999999998,-0.14597415924072266,
0.28749999999999998,-0.15580675005912781,
0.28999999999999998,-0.13145367801189423,
0.29249999999999998,-0.10772566497325897,
0.29499999999999998,-0.082507133483886719,
0.29749999999999999,-0.059163771569728851,
0.29999999999999999,-0.025146406143903732,
0.30249999999999999,-0.015145540237426758,
0.30499999999999999,-0.0087747974321246147,
0.3075,-0.004784067627042532,
0.31,0.0012020270805805922,
0.3125,0.0049763917922973633,
0.315,0.0097845001146197319,
0.3175,0.015482108108699322,
0.32000000000000001,0.027742784470319748,
0.32250000000000001,0.033272109925746918,
0.32500000000000001,0.037863850593566895,
0.32750000000000001,0.04137377068400383,
0.33000000000000002,0.045484703034162521,
0.33250000000000002,0.046638648957014084,
0.33500000000000002,0.047624312341213226,
0.33750000000000002,0.048730175942182541,
0.34000000000000002,0.051735244691371918,
0.34250000000000003,0.053562324494123459,
0.34499999999999997,0.055413447320461273,
0.34749999999999998,0.057096283882856369,
0.34999999999999998,0.059380136430263519,
0.35249999999999998,0.059860944747924805,
0.35499999999999998,0.060029231011867523,
0.35749999999999998,0.060029231011867523,
0.35999999999999999,0.060245595872402191,
0.36249999999999999,0.060774486511945724,
0.36499999999999999,0.061688028275966644,
0.36749999999999999,0.062986217439174652,
0.37,0.066327854990959167,
0.3725,0.068130895495414734,
0.375,0.069837771356105804,
0.3775,0.071328282356262207,
0.38,0.073588095605373383,
0.38250000000000001,0.074381433427333832,
0.38500000000000001,0.074982449412345886,
0.38750000000000001,0.075535379350185394,
0.39000000000000001,0.076881647109985352,
0.39250000000000002,0.077891349792480469,
0.39500000000000002,0.079261660575866699,
0.39750000000000002,0.081112787127494812,
0.40000000000000002,0.086569987237453461,
0.40250000000000002,0.090248189866542816,
0.40500000000000003,0.094599530100822449,
0.40749999999999997,0.099551878869533539,
0.40999999999999998,0.11101921647787094,
0.41249999999999998,0.11729379743337631,
0.41499999999999998,0.12380878627300262,
0.41749999999999998,0.13037185370922089,
0.41999999999999998,0.14335374534130096,
0.42249999999999999,0.14958024024963379,
0.42499999999999999,0.15559038519859314,
0.42749999999999999,0.16136011481285095,
0.42999999999999999,0.17253896594047546,
0.4325,0.17811636626720428,
0.435,0.18393418192863464,
0.4375,0.19008855521678925,
0.44,0.20395994186401367,
0.4425,0.21174907684326172,
0.44500000000000001,0.2199709415435791,
0.44750000000000001,0.22848129272460938,
0.45000000000000001,0.24492502212524414,
0.45250000000000001,0.25211316347122192,
0.45500000000000002,0.25812327861785889,
0.45750000000000002,0.26269099116325378,
0.46000000000000002,0.26709040999412537,
0.46250000000000002,0.26713848114013672,
0.46500000000000002,0.26608070731163025,
0.46750000000000003,0.26430171728134155,
0.46999999999999997,0.25997442007064819,
0.47249999999999998,0.25785884261131287,
0.47499999999999998,0.25583943724632263,
0.47749999999999998,0.25367578864097595,
0.47999999999999998,0.24759352207183838,
0.48249999999999998,0.24283349514007568,
0.48499999999999999,0.23646275699138641,
0.48749999999999999,0.22824089229106903,
0.48999999999999999,0.20641207695007324,
0.49249999999999999,0.19326190650463104,
0.495,0.17915010452270508,
0.4975,0.16455750167369843,
0.5,0.13542036712169647,
0.50249999999999995,0.12138068675994873,
0.505,0.10782182216644287,
0.50749999999999995,0.094671651721000671,
0.51000000000000001,0.068924233317375183,
0.51249999999999996,0.056086581200361252,
0.51500000000000001,0.043224893510341644,
0.51749999999999996,0.030411284416913986,
0.52000000000000002,0.0056976079940795898,
0.52249999999999996,-0.0056495270691812038,
0.52500000000000002,-0.015962919220328331,
0.52749999999999997,-0.025026202201843262,
0.53000000000000003,-0.039162039756774902,
0.53249999999999997,-0.044378839433193207,
0.53500000000000003,-0.048561893403530121,
0.53749999999999998,-0.05197564885020256,
0.54000000000000004,-0.057360731065273285,
0.54249999999999998,-0.059644579887390137,
0.54500000000000004,-0.061784189194440842,
0.54749999999999999,-0.063755512237548828,
0.55000000000000004,-0.067217350006103516,
0.55249999999999999,-0.068635746836662292,
0.55500000000000005,-0.069861814379692078,
0.5575,-0.070967674255371094,
0.56000000000000005,-0.073203444480895996,
0.5625,-0.07454971969127655,
0.56499999999999995,-0.076184473931789398,
0.5675,-0.07813175767660141,
0.56999999999999995,-0.082723498344421387,
0.57250000000000001,-0.085127554833889008,
0.57499999999999996,-0.087411403656005859,
0.57750000000000001,-0.089406773447990417,
0.57999999999999996,-0.091906987130641937,
0.58250000000000002,-0.092315673828125,
0.58499999999999996,-0.092147395014762878,
0.58750000000000002,-0.091474257409572601,
0.58999999999999997,-0.08907020092010498,
0.59250000000000003,-0.087603732943534851,
0.59499999999999997,-0.086161300539970398,
0.59750000000000003,-0.084839068353176117,
0.59999999999999998,-0.083011984825134277,
0.60250000000000004,-0.082627341151237488,
0.60499999999999998,-0.082651376724243164,
0.60750000000000004,-0.0830841064453125,
0.60999999999999999,-0.084959268569946289,
0.61250000000000004,-0.086257457733154297,
0.61499999999999999,-0.087627768516540527,
0.61750000000000005,-0.088974043726921082,
0.62,-0.090969406068325043,
0.62250000000000005,-0.091450214385986328,
0.625,-0.091546379029750824,
0.62749999999999995,-0.091257892549037933,
0.63,-0.089791417121887207,
0.63249999999999995,-0.088805757462978363,
0.63500000000000001,-0.087844133377075195,
0.63749999999999996,-0.086954638361930847,
0.64000000000000001,-0.085632406175136566,
0.64249999999999996,-0.085175633430480957,
0.64500000000000002,-0.084815025329589844,
0.64749999999999996,-0.08445441722869873,
0.65000000000000002,-0.083540879189968109,
0.65249999999999997,-0.082915827631950378,
0.65500000000000003,-0.082194611430168152,
0.65749999999999997,-0.081425309181213379,
0.66000000000000003,-0.079910755157470703,
0.66249999999999998,-0.079237625002861023,
0.66500000000000004,-0.078684687614440918,
0.66749999999999998,-0.078227922320365906,
0.67000000000000004,-0.077410541474819183,
0.67249999999999999,-0.076929733157157898,
0.67500000000000004,-0.076400838792324066,
0.67749999999999999,-0.075823865830898285,
0.68000000000000005,-0.074621841311454773,
0.6825,-0.074165068566799164,
0.68500000000000005,-0.073900625109672546,
0.6875,-0.073876582086086273,
0.68999999999999995,-0.0745977982878685,
0.6925,-0.07522284984588623,
0.69499999999999995,-0.075847908854484558,
0.69750000000000001,-0.076376795768737793,
0.69999999999999996,-0.076617203652858734,
0.70250000000000001,-0.076208516955375671,
0.70499999999999996,-0.075463257730007172,
0.70750000000000002,-0.074429512023925781,
0.70999999999999996,-0.071977376937866211,
0.71250000000000002,-0.070823431015014648,
0.71499999999999997,-0.069861814379692078,
0.71750000000000003,-0.069140598177909851,
0.71999999999999997,-0.068587660789489746,
0.72250000000000003,-0.068635746836662292,
0.72499999999999998,-0.06885211169719696,
0.72750000000000004,-0.069092512130737305,
0.72999999999999998,-0.069429084658622742,
0.73250000000000004,-0.069405041635036469,
0.73499999999999999,-0.069212719798088074,
0.73750000000000004,-0.068804025650024414,
0.73999999999999999,-0.067553922533988953,
0.74250000000000005,-0.06678462028503418,
0.745,-0.06599128246307373,
0.74750000000000005,-0.065221987664699554,
0.75,-0.064140163362026215,
0.75249999999999995,-0.063923798501491547,
0.755,-0.063971877098083496,
0.75749999999999995,-0.064308449625968933,
0.76000000000000001,-0.065558552742004395,
0.76249999999999996,-0.066375933587551117,
0.76500000000000001,-0.067169271409511566,
0.76749999999999996,-0.067842409014701843,
0.77000000000000002,-0.068611703813076019,
0.77249999999999996,-0.068659782409667969,
0.77500000000000002,-0.068491503596305847,
0.77749999999999997,-0.068227052688598633,
0.78000000000000003,-0.067650079727172852,
0.78249999999999997,-0.067505836486816406,
0.78500000000000003,-0.067505836486816406,
0.78749999999999998,-0.067698165774345398,
0.79000000000000004,-0.068419381976127625,
0.79249999999999998,-0.06885211169719696,
0.79500000000000004,-0.069188676774501801,
0.79749999999999999,-0.069429084658622742,
0.80000000000000004,-0.069453120231628418,
0.80249999999999999,-0.069284841418266296,
0.80500000000000005,-0.069044433534145355,
0.8075,-0.068804025650024414,
0.81000000000000005,-0.068491503596305847,
0.8125,-0.068467460572719574,
0.81499999999999995,-0.068467460572719574,
0.8175,-0.068467460572719574,
0.81999999999999995,-0.068106852471828461,
0.82250000000000001,-0.067602001130580902,
0.82499999999999996,-0.066832706332206726,
0.82750000000000001,-0.065774917602539062,
0.82999999999999996,-0.063010260462760925,
0.83250000000000002,-0.061447620391845703,
0.83499999999999996,-0.059957109391689301,
0.83750000000000002,-0.058562755584716797,
0.83999999999999997,-0.056519310921430588,
0.84250000000000003,-0.055894255638122559,
0.84499999999999997,-0.055557690560817719,
0.84750000000000003,-0.055437486618757248,
0.84999999999999998,-0.055677890777587891,
0.85250000000000004,-0.055966377258300781,
0.85499999999999998,-0.056326985359191895,
0.85750000000000004,-0.05675971508026123,
0.85999999999999999,-0.057961743324995041,
0.86250000000000004,-0.058779120445251465,
0.86499999999999999,-0.059692662209272385,
0.86750000000000005,-0.060726404190063477,
0.87,-0.062601566314697266,
0.87250000000000005,-0.063154503703117371,
0.875,-0.06320258229970932,
0.87749999999999995,-0.062505409121513367,
0.88,-0.058202147483825684,
0.88249999999999995,-0.054427783936262131,
0.88500000000000001,-0.049571596086025238,
0.88749999999999996,-0.043777823448181152,
0.89000000000000001,-0.030435323715209961,
0.89249999999999996,-0.023583769798278809,
0.89500000000000002,-0.017188986763358116,
0.89749999999999996,-0.011611580848693848,
