Data Set 1:Time(s),Data Set 1:EKG(mV),Data Set 1:Heart Rate(bpm),Data Set 2:Time(s),Data Set 2:EKG(mV),Data Set 2:Heart Rate(bpm)
0,-0.090416476130485535,59.642143249511719,0,-0.22715906798839569,84
0.0025000000000000001,-0.092892646789550781,,0.0025000000000000001,-0.23766478896141052,
0.0050000000000000001,-0.095801554620265961,,0.0050000000000000001,-0.24706463515758514,
0.0074999999999999997,-0.099143192172050476,,0.0074999999999999997,-0.25492590665817261,
0.01,-0.10274927318096161,,0.01,-0.26098412275314331,
0.012500000000000001,-0.1063072681427002,,0.012500000000000001,-0.26507100462913513,
0.014999999999999999,-0.11275013536214828,,0.014999999999999999,-0.26713848114013672,
0.017500000000000002,-0.1121731624007225,,0.017500000000000002,-0.26535949110984802,
0.02,-0.10996143519878387,,0.02,-0.25800308585166931,
0.022499999999999999,-0.10157128423452377,,0.022499999999999999,-0.25355559587478638,
0.025000000000000001,-0.096498727798461914,,0.025000000000000001,-0.24946868419647217,
0.0275,-0.09193103015422821,,0.0275,-0.24641554057598114,
0.029999999999999999,-0.088685557246208191,,0.029999999999999999,-0.24538180232048035,
0.032500000000000001,-0.089022122323513031,,0.032500000000000001,-0.24785797297954559,
0.035000000000000003,-0.093229219317436218,,0.035000000000000003,-0.25218528509140015,
0.037499999999999999,-0.099912486970424652,,0.037499999999999999,-0.25797903537750244,
0.040000000000000001,-0.10839879512786865,,0.040000000000000001,-0.27148982882499695,
0.042500000000000003,-0.12626092135906219,,0.042500000000000003,-0.27790865302085876,
0.044999999999999998,-0.1330643892288208,,0.044999999999999998,-0.28334182500839233,
0.047500000000000001,-0.13686279952526093,,0.047500000000000001,-0.28745275735855103,
0.050000000000000003,-0.13686279952526093,,0.050000000000000003,-0.29151558876037598,
0.052499999999999998,-0.12445788085460663,,0.052499999999999998,-0.29185217618942261,
0.055,-0.11296650022268295,,0.055,-0.29153963923454285,
0.057500000000000002,-0.099311470985412598,,0.057500000000000002,-0.2909386157989502,
0.059999999999999998,-0.084935232996940613,,0.059999999999999998,-0.29026550054550171,
0.0625,-0.059620540589094162,,0.0625,-0.29060205817222595,
0.065000000000000002,-0.050989985466003418,,0.065000000000000002,-0.29153963923454285,
0.067500000000000004,-0.045893393456935883,,0.067500000000000004,-0.29307824373245239,
0.070000000000000007,-0.044426918029785156,,0.070000000000000007,-0.29815077781677246,
0.072499999999999995,-0.050292812287807465,,0.072499999999999995,-0.30180495977401733,
0.074999999999999997,-0.055942337960004807,,0.074999999999999997,-0.3062283992767334,
0.077499999999999999,-0.062192879617214203,,0.077499999999999999,-0.31146925687789917,
0.080000000000000002,-0.068227052688598633,,0.080000000000000002,-0.32382607460021973,
0.082500000000000004,-0.077915392816066742,,0.082500000000000004,-0.33026894927024841,
0.085000000000000006,-0.081425309181213379,,0.085000000000000006,-0.33618292212486267,
0.087499999999999994,-0.084334217011928558,,0.087499999999999994,-0.34094294905662537,
0.089999999999999997,-0.08702675998210907,,0.089999999999999997,-0.34445285797119141,
0.092499999999999999,-0.093036890029907227,,0.092499999999999999,-0.34238538146018982,
0.095000000000000001,-0.096618935465812683,,0.095000000000000001,-0.33767342567443848,
0.097500000000000003,-0.10048945993185043,,0.097500000000000003,-0.3306536078453064,
0.10000000000000001,-0.10428786277770996,,0.10000000000000001,-0.31257510185241699,
0.10249999999999999,-0.1100335568189621,,0.10249999999999999,-0.30336758494377136,
0.105,-0.11125962436199188,,0.105,-0.29526591300964355,
0.1075,-0.11106729507446289,,0.1075,-0.2889673113822937,
0.11,-0.10952870547771454,,0.11,-0.28295716643333435,
0.1125,-0.10323008149862289,,0.1125,-0.28286099433898926,
0.115,-0.099311470985412598,,0.115,-0.28396686911582947,
0.11749999999999999,-0.095464989542961121,,0.11749999999999999,-0.28545737266540527,
0.12,-0.092099308967590332,,0.12,-0.28670749068260193,
0.1225,-0.087603732943534851,,0.1225,-0.28550547361373901,
0.125,-0.086449787020683289,,0.125,-0.282909095287323,
0.1275,-0.085752606391906738,,0.1275,-0.279278963804245,
0.13,-0.085103511810302734,,0.13,-0.27115327119827271,
0.13250000000000001,-0.084045730531215668,,0.13250000000000001,-0.26807606220245361,
0.13500000000000001,-0.078949138522148132,,0.13500000000000001,-0.26644131541252136,
0.13750000000000001,-0.074213147163391113,,0.13750000000000001,-0.26658555865287781,
0.14000000000000001,-0.067842409014701843,,0.14000000000000001,-0.27197062969207764,
0.14249999999999999,-0.050701498985290527,,0.14249999999999999,-0.27641814947128296,
0.14499999999999999,-0.040700636804103851,,0.14499999999999999,-0.28120219707489014,
0.14749999999999999,-0.030459364876151085,,0.14749999999999999,-0.28555354475975037,
0.14999999999999999,-0.02062678337097168,,0.14999999999999999,-0.29060205817222595,
0.1525,-0.0048802299425005913,,0.1525,-0.29050588607788086,
0.155,0,,0.155,-0.28855860233306885,
0.1575,0.0024280946236103773,,0.1575,-0.28497657179832458,
0.16,0.0023559730034321547,,0.16,-0.27449488639831543,
0.16250000000000001,-0.0048081083223223686,,0.16250000000000001,-0.26862901449203491,
0.16500000000000001,-0.011154810898005962,,0.16500000000000001,-0.26297947764396667,
0.16750000000000001,-0.018751621246337891,,0.16750000000000001,-0.25797903537750244,
0.17000000000000001,-0.02706964872777462,,0.17000000000000001,-0.25091111660003662,
0.17249999999999999,-0.043946109712123871,,0.17249999999999999,-0.24903595447540283,
0.17499999999999999,-0.051783323287963867,,0.17499999999999999,-0.24824261665344238,
0.17749999999999999,-0.058851242065429688,,0.17749999999999999,-0.2484109103679657,
