Data Set 1:Time(s),Data Set 1:EKG(mV),Data Set 1:Heart Rate(bpm)
0,-0.0088469190523028374,89.385475158691406
0.0025000000000000001,-0.0050965948030352592,
0.0050000000000000001,-0.0011539459228515625,
0.0074999999999999997,0.0027646622620522976,
0.01,0.0063947839662432671,
0.012500000000000001,0.0096162166446447372,
0.014999999999999999,0.014568567276000977,
0.017500000000000002,0.016395648941397667,
0.02,0.017982324585318565,
0.022499999999999999,0.020987391471862793,
0.025000000000000001,0.022574067115783691,
0.0275,0.024256905540823936,
0.029999999999999999,0.025963783264160156,
0.032500000000000001,0.029113095253705978,
0.035000000000000003,0.030339162796735764,
0.037499999999999999,0.031324826180934906,
0.040000000000000001,0.032070081681013107,
0.042500000000000003,0.033416353166103363,
0.044999999999999998,0.034450095146894455,
0.047500000000000001,0.036036770790815353,
0.050000000000000003,0.038320623338222504,
0.052499999999999998,0.045532785356044769,
0.055,0.050388973206281662,
0.057500000000000002,0.055966377258300781,
0.059999999999999998,0.062048636376857758,
0.0625,0.074766084551811218,
0.065000000000000002,0.080968543887138367,
0.067500000000000004,0.086882516741752625,
0.070000000000000007,0.092459917068481445,
0.072499999999999995,0.10260502994060516,
0.074999999999999997,0.10736505687236786,
0.077499999999999999,0.11202891916036606,
0.080000000000000002,0.11671682447195053,
0.082500000000000004,0.12623688578605652,
0.085000000000000006,0.13106903433799744,
0.087499999999999994,0.13585309684276581,
0.089999999999999997,0.14049291610717773,
0.092499999999999999,0.14895519614219666,
0.095000000000000001,0.15268146991729736,
0.097500000000000003,0.15604715049266815,
0.10000000000000001,0.1590762585401535,
0.10249999999999999,0.16424497961997986,
0.105,0.16640862822532654,
0.1075,0.16823570430278778,
0.11,0.16965410113334656,
0.1125,0.1706397533416748,
0.115,0.16982237994670868,
0.11749999999999999,0.16787509620189667,
0.12,0.16465365886688232,
0.1225,0.15409986674785614,
0.125,0.14676749706268311,
0.1275,0.13820907473564148,
0.13,0.12856881320476532,
0.13250000000000001,0.10688424110412598,
0.13500000000000001,0.095248624682426453,
0.13750000000000001,0.083420678973197937,
0.14000000000000001,0.071520611643791199,
0.14249999999999999,0.048249363899230957,
0.14499999999999999,0.037142634391784668,
0.14749999999999999,0.026540756225585938,
0.14999999999999999,0.016539892181754112,
0.1525,-0.0012741487007588148,
0.155,-0.0089671220630407333,
0.1575,-0.015818675979971886,
0.16,-0.02182881161570549,
0.16250000000000001,-0.031420987099409103,
0.16500000000000001,-0.035195350646972656,
0.16750000000000001,-0.038392744958400726,
0.17000000000000001,-0.04120548814535141,
0.17249999999999999,-0.046133797615766525,
0.17499999999999999,-0.048489771783351898,
0.17749999999999999,-0.050845742225646973,
0.17999999999999999,-0.053273838013410568,
0.1825,-0.058105986565351486,
0.185,-0.060389839112758636,
0.1875,-0.062505409121513367,
0.19,-0.064356528222560883,
0.1925,-0.067121192812919617,
0.19500000000000001,-0.068010687828063965,
0.19750000000000001,-0.068659782409667969,
0.20000000000000001,-0.069116555154323578,
0.20250000000000001,-0.069765649735927582,
0.20499999999999999,-0.070102214813232422,
0.20749999999999999,-0.070486865937709808,
0.20999999999999999,-0.070919595658779144,
0.21249999999999999,-0.071736976504325867,
0.215,-0.072001419961452484,
0.2175,-0.072073541581630707,
0.22,-0.071929298341274261,
0.2225,-0.070847474038600922,
0.22500000000000001,-0.06998201459646225,
0.22750000000000001,-0.068996354937553406,
0.23000000000000001,-0.067986652255058289,
0.23250000000000001,-0.066351890563964844,
0.23499999999999999,-0.06599128246307373,
0.23749999999999999,-0.06599128246307373,
0.23999999999999999,-0.06644805520772934,
0.24249999999999999,-0.068611703813076019,
0.245,-0.070174336433410645,
0.2475,-0.071833133697509766,
0.25,-0.073491930961608887,
0.2525,-0.076112352311611176,
0.255,-0.076809525489807129,
0.25750000000000001,-0.077001854777336121,
0.26000000000000001,-0.07671336829662323,
0.26250000000000001,-0.07493436336517334,
0.26500000000000001,-0.073708295822143555,
0.26750000000000002,-0.072458192706108093,
0.27000000000000002,-0.071328282356262207,
0.27250000000000002,-0.069789692759513855,
0.27500000000000002,-0.069477163255214691,
0.27750000000000002,-0.069405041635036469,
0.28000000000000003,-0.069525241851806641,
0.28249999999999997,-0.06998201459646225,
0.28499999999999998,-0.070174336433410645,
0.28749999999999998,-0.070222422480583191,
0.28999999999999998,-0.070174336433410645,
0.29249999999999998,-0.069813728332519531,
0.29499999999999998,-0.069573327898979187,
0.29749999999999999,-0.069356963038444519,
0.29999999999999999,-0.069188676774501801,
0.30249999999999999,-0.068924233317375183,
0.30499999999999999,-0.068804025650024414,
0.3075,-0.068635746836662292,
0.31,-0.068395338952541351,
0.3125,-0.067674122750759125,
0.315,-0.067241393029689789,
0.3175,-0.066808663308620453,
0.32000000000000001,-0.066424012184143066,
0.32250000000000001,-0.065943203866481781,
0.32500000000000001,-0.065823003649711609,
0.32750000000000001,-0.065798960626125336,
0.33000000000000002,-0.065726839005947113,
0.33250000000000002,-0.065197944641113281,
0.33500000000000002,-0.064500771462917328,
0.33750000000000002,-0.063418947160243988,
0.34000000000000002,-0.061880350112915039,
0.34250000000000003,-0.057408809661865234,
0.34499999999999997,-0.054547987878322601,
0.34749999999999998,-0.051446758210659027,
0.34999999999999998,-0.048201285302639008,
0.35249999999999998,-0.042022865265607834,
0.35499999999999998,-0.039426486939191818,
0.35749999999999998,-0.037407081574201584,
0.35999999999999999,-0.036060810089111328,
0.36249999999999999,-0.035628080368041992,
0.36499999999999999,-0.036517582833766937,
0.36749999999999999,-0.038056176155805588,
0.37,-0.040075581520795822,
0.3725,-0.044763486832380295,
0.375,-0.046999257057905197,
0.3775,-0.048874419182538986,
0.38,-0.050196647644042969,
0.38250000000000001,-0.050581298768520355,
0.38500000000000001,-0.049499474465847015,
0.38750000000000001,-0.047576230019330978,
0.39000000000000001,-0.044859647750854492,
0.39250000000000002,-0.037695568054914474,
0.39500000000000002,-0.033632718026638031,
0.39750000000000002,-0.029569864273071289,
0.40000000000000002,-0.025747418403625488,
0.40250000000000002,-0.01983344554901123,
0.40500000000000003,-0.018150608986616135,
0.40749999999999997,-0.017501514405012131,
0.40999999999999998,-0.017982324585318565,
0.41249999999999998,-0.022045176476240158,
0.41499999999999998,-0.0253627710044384,
0.41749999999999998,-0.029257338494062424,
0.41999999999999998,-0.03351251408457756,
0.42249999999999999,-0.042070947587490082,
0.42499999999999999,-0.046013593673706055,
0.42749999999999999,-0.049571596086025238,
0.42999999999999999,-0.052744947373867035,
0.4325,-0.058033864945173264,
0.435,-0.060365796089172363,
0.4375,-0.062625609338283539,
0.44,-0.064885422587394714,
0.4425,-0.069573327898979187,
0.44500000000000001,-0.071881219744682312,
0.44750000000000001,-0.074020825326442719,
0.45000000000000001,-0.075775787234306335,
0.45250000000000001,-0.077362462878227234,
0.45500000000000002,-0.076857611536979675,
0.45750000000000002,-0.075343057513237,
0.46000000000000002,-0.072890922427177429,
0.46250000000000002,-0.066279768943786621,
0.46500000000000002,-0.063082382082939148,
0.46750000000000003,-0.060846608132123947,
0.46999999999999997,-0.060341756790876389,
0.47249999999999998,-0.067553922533988953,
0.47499999999999998,-0.076400838792324066,
0.47749999999999998,-0.088998079299926758,
0.47999999999999998,-0.10508120059967041,
0.48249999999999998,-0.14417111873626709,
0.48499999999999999,-0.16426901519298553,
0.48749999999999999,-0.18205901980400085,
0.48999999999999999,-0.19523322582244873,
0.49249999999999999,-0.19782960414886475,
0.495,-0.18273214995861053,
0.4975,-0.15431623160839081,
0.5,-0.11166831105947495,
0.50249999999999995,0.015794634819030762,
0.505,0.097532473504543304,
0.50749999999999995,0.18739601969718933,
0.51000000000000001,0.28105795383453369,
0.51249999999999996,0.45876562595367432,
0.51500000000000001,0.53136807680130005,
0.51749999999999996,0.58589202165603638,
0.52000000000000002,0.61784189939498901,
0.52249999999999996,0.60382628440856934,
0.52500000000000002,0.55745208263397217,
0.52749999999999997,0.48787873983383179,
0.53000000000000003,0.39981824159622192,
0.53249999999999997,0.19316574931144714,
0.53500000000000003,0.088517270982265472,
0.53749999999999998,-0.0081737842410802841,
0.54000000000000004,-0.091570422053337097,
0.54249999999999998,-0.20525813102722168,
0.54500000000000004,-0.23362597823143005,
0.54749999999999999,-0.24461250007152557,
0.55000000000000004,-0.24110257625579834,
0.55249999999999999,-0.20569086074829102,
0.55500000000000005,-0.18150608241558075,
0.5575,-0.15744149684906006,
0.56000000000000005,-0.13575693964958191,
0.5625,-0.10433594882488251,
0.56499999999999995,-0.094863973557949066,
0.5675,-0.088757678866386414,
